id,user_id,order_number,status,total_amount,discount_amount,shipping_fee,shipping_address,coupon_code,utm_source,utm_medium,utm_campaign,ordered_at,created_at
13ff3fb0-ecb5-4352-824f-3d6d3434eb99,647c5595-e8c9-4756-8956-70b8b21103c8,LUNA-20260327-0045,paid,40000,0,3000,"{""city"": ""대구광역시"", ""zipcode"": ""35615""}",,naver,blog,review_campaign,2026-03-27T10:06:25.207389+09:00,2026-03-27T10:06:25.207389+09:00
884346b2-2b8c-4373-95fb-9ca1a6a49833,647c5595-e8c9-4756-8956-70b8b21103c8,LUNA-20260328-0033,delivered,28200,2800,3000,"{""city"": ""경기도"", ""zipcode"": ""66559""}",WELCOME10,,,,2026-03-28T13:57:14.640033+09:00,2026-03-28T13:57:14.640033+09:00
9936f87f-2901-4ea1-9fc8-37a50e02b861,647c5595-e8c9-4756-8956-70b8b21103c8,LUNA-20260328-0034,delivered,119000,0,0,"{""city"": ""충청북도"", ""zipcode"": ""47625""}",,naver,blog,review_campaign,2026-03-28T21:38:01.609120+09:00,2026-03-28T21:38:01.609120+09:00
66a4c887-d490-4551-9bc5-9321a367887a,647c5595-e8c9-4756-8956-70b8b21103c8,LUNA-20260329-0038,delivered,99000,0,0,"{""city"": ""인천광역시"", ""zipcode"": ""80966""}",,naver,blog,review_campaign,2026-03-29T08:46:28.388936+09:00,2026-03-29T08:46:28.388936+09:00
ae05aecf-a5fe-453e-91d2-8195eff98edb,647c5595-e8c9-4756-8956-70b8b21103c8,LUNA-20260325-0030,paid,49000,0,3000,"{""city"": ""울산광역시"", ""zipcode"": ""14753""}",,google,organic,,2026-03-25T10:07:46.696849+09:00,2026-03-25T10:07:46.696849+09:00
16c7a565-b8df-4c08-a025-0a1a9755bf38,647c5595-e8c9-4756-8956-70b8b21103c8,LUNA-20260323-0014,paid,165000,0,0,"{""city"": ""경상북도"", ""zipcode"": ""69524""}",,naver,blog,review_campaign,2026-03-23T12:50:17.156416+09:00,2026-03-23T12:50:17.156416+09:00
1752a8e7-137d-4824-a9c5-28b7b86d651d,647c5595-e8c9-4756-8956-70b8b21103c8,LUNA-20260326-0022,paid,40890,4210,3000,"{""city"": ""충청북도"", ""zipcode"": ""46653""}",WELCOME10,naver,blog,review_campaign,2026-03-26T01:57:35.153178+09:00,2026-03-26T01:57:35.153178+09:00
05a0944a-67d1-4462-a085-7f1efddf1834,647c5595-e8c9-4756-8956-70b8b21103c8,LUNA-20260329-0039,paid,135000,0,0,"{""city"": ""서울특별시"", ""zipcode"": ""38962""}",,naver,blog,review_campaign,2026-03-29T16:10:42.741252+09:00,2026-03-29T16:10:42.741252+09:00
e5273a9e-d266-41d9-bec5-cfe981a5e297,1643368c-add9-4c2f-b8de-7d98d3b50379,LUNA-20251211-0006,paid,219700,0,0,"{""city"": ""강원특별자치도"", ""zipcode"": ""32436""}",,google,organic,,2025-12-11T21:54:49.351694+09:00,2025-12-11T21:54:49.351694+09:00
e056fda3-1877-4348-99eb-891220ecd427,1643368c-add9-4c2f-b8de-7d98d3b50379,LUNA-20260319-0015,paid,40000,0,3000,"{""city"": ""강원특별자치도"", ""zipcode"": ""92415""}",,google,organic,,2026-03-19T16:58:18.856418+09:00,2026-03-19T16:58:18.856418+09:00
e0f2b81c-cc2a-45bd-ae1f-cfc3b2ffcb56,1643368c-add9-4c2f-b8de-7d98d3b50379,LUNA-20250517-0001,paid,170000,0,0,"{""city"": ""대전광역시"", ""zipcode"": ""12763""}",,google,organic,,2025-05-17T11:32:57.945230+09:00,2025-05-17T11:32:57.945230+09:00
af1fadc0-6fd1-4220-831a-cc75b1c400c4,c06918e9-a020-494e-96cb-bb48eed320c1,LUNA-20260317-0020,delivered,148500,0,0,"{""city"": ""서울특별시"", ""zipcode"": ""54346""}",,naver,organic,,2026-03-17T17:58:36.314166+09:00,2026-03-17T17:58:36.314166+09:00
457965e2-047a-4ff6-abaa-a23be500c79e,c06918e9-a020-494e-96cb-bb48eed320c1,LUNA-20260131-0016,paid,174000,0,0,"{""city"": ""대구광역시"", ""zipcode"": ""86390""}",,instagram,social,brand_awareness,2026-01-31T11:25:42.514940+09:00,2026-01-31T11:25:42.514940+09:00
12e5b9d3-d09f-4d52-a602-f40cf2845140,c06918e9-a020-494e-96cb-bb48eed320c1,LUNA-20251214-0010,delivered,47000,0,3000,"{""city"": ""전라북도"", ""zipcode"": ""16824""}",,instagram,social,brand_awareness,2025-12-14T21:29:07.794549+09:00,2025-12-14T21:29:07.794549+09:00
be1bc441-174b-4ce4-aefb-6173358756e7,cab7c0d1-8822-4d88-b6c9-a8e668e43ba5,LUNA-20251025-0006,paid,25700,0,3000,"{""city"": ""경상남도"", ""zipcode"": ""93998""}",,naver,organic,,2025-10-25T11:23:10.661720+09:00,2025-10-25T11:23:10.661720+09:00
8ab60e67-6f52-45cf-9c7c-fc7ee3cb97ff,cab7c0d1-8822-4d88-b6c9-a8e668e43ba5,LUNA-20260110-0010,paid,90600,0,0,"{""city"": ""경기도"", ""zipcode"": ""61538""}",,instagram,social,brand_awareness,2026-01-10T20:28:20.598901+09:00,2026-01-10T20:28:20.598901+09:00
87fd1089-345f-4084-af97-f86427bbb805,cab7c0d1-8822-4d88-b6c9-a8e668e43ba5,LUNA-20251030-0007,delivered,99000,0,0,"{""city"": ""충청남도"", ""zipcode"": ""16837""}",,naver,organic,,2025-10-30T21:54:54.935899+09:00,2025-10-30T21:54:54.935899+09:00
c233c3b8-0cb5-42e1-9b86-d9987f04d5ce,6fbc4d03-1973-4a96-9a3a-a9a60ac5aab5,LUNA-20251108-0007,paid,140700,0,0,"{""city"": ""충청북도"", ""zipcode"": ""03073""}",,instagram,social,brand_awareness,2025-11-08T18:02:40.983005+09:00,2025-11-08T18:02:40.983005+09:00
94b2512d-d071-4bf7-aaf1-16a226364f8f,6fbc4d03-1973-4a96-9a3a-a9a60ac5aab5,LUNA-20260130-0014,paid,288300,0,0,"{""city"": ""경상남도"", ""zipcode"": ""26072""}",,kakao,cpc,spring_sale,2026-01-30T19:24:53.629687+09:00,2026-01-30T19:24:53.629687+09:00
4e96d0f0-efc5-4fb6-b7c1-cae50797b26c,6fbc4d03-1973-4a96-9a3a-a9a60ac5aab5,LUNA-20260121-0009,cancelled,88000,0,0,"{""city"": ""전라남도"", ""zipcode"": ""14896""}",,,,,2026-01-21T14:20:43.005805+09:00,2026-01-21T14:20:43.005805+09:00
dbdb5325-05f9-49a7-a03f-f659d6ed3c08,557cd8cd-a530-4062-9205-eebe40d97b19,LUNA-20260321-0032,paid,70000,5000,0,"{""city"": ""경기도"", ""zipcode"": ""80826""}",LUNA5000,,,,2026-03-21T14:27:51.844927+09:00,2026-03-21T14:27:51.844927+09:00
2886ec54-8392-447e-ac51-62617de08e6b,557cd8cd-a530-4062-9205-eebe40d97b19,LUNA-20260329-0040,paid,37000,0,3000,"{""city"": ""강원특별자치도"", ""zipcode"": ""93121""}",,,,,2026-03-29T14:06:27.261454+09:00,2026-03-29T14:06:27.261454+09:00
5fd09a22-a7ae-46df-84c3-8a005d6a96d4,557cd8cd-a530-4062-9205-eebe40d97b19,LUNA-20260306-0021,paid,68000,0,0,"{""city"": ""전라북도"", ""zipcode"": ""63947""}",,,,,2026-03-06T09:12:43.924505+09:00,2026-03-06T09:12:43.924505+09:00
305cb6a9-7c3e-430f-8045-b73b3e0882b2,557cd8cd-a530-4062-9205-eebe40d97b19,LUNA-20260308-0017,paid,33000,0,3000,"{""city"": ""광주광역시"", ""zipcode"": ""25429""}",,,,,2026-03-08T18:33:03.285670+09:00,2026-03-08T18:33:03.285670+09:00
5ec0d37e-ffaf-4a45-93a3-45049d54eeed,f44b5165-cfaa-437b-bcb1-af92305cfac8,LUNA-20260313-0009,delivered,26300,0,3000,"{""city"": ""강원특별자치도"", ""zipcode"": ""64563""}",,naver,blog,review_campaign,2026-03-13T10:49:30.571619+09:00,2026-03-13T10:49:30.571619+09:00
c83d7b0e-b6ee-4b8e-8d1f-d3b6357e3c56,f44b5165-cfaa-437b-bcb1-af92305cfac8,LUNA-20251225-0004,delivered,63600,0,0,"{""city"": ""인천광역시"", ""zipcode"": ""91729""}",,naver,blog,review_campaign,2025-12-25T19:43:36.701259+09:00,2025-12-25T19:43:36.701259+09:00
99273b84-cfbd-4722-9b2e-18e6c1dfb76e,f44b5165-cfaa-437b-bcb1-af92305cfac8,LUNA-20260331-0029,paid,44400,4600,3000,"{""city"": ""광주광역시"", ""zipcode"": ""03694""}",WELCOME10,naver,blog,review_campaign,2026-03-31T17:38:57.083897+09:00,2026-03-31T17:38:57.083897+09:00
97e1580b-69eb-4362-89eb-08c727830547,f44b5165-cfaa-437b-bcb1-af92305cfac8,LUNA-20260313-0010,delivered,94000,0,0,"{""city"": ""광주광역시"", ""zipcode"": ""12664""}",,naver,organic,,2026-03-13T22:03:23.279796+09:00,2026-03-13T22:03:23.279796+09:00
a2b8444e-5231-41d2-b78a-671c793dd593,f44b5165-cfaa-437b-bcb1-af92305cfac8,LUNA-20260302-0013,paid,120100,0,0,"{""city"": ""대구광역시"", ""zipcode"": ""19670""}",,naver,blog,review_campaign,2026-03-02T21:47:56.753609+09:00,2026-03-02T21:47:56.753609+09:00
4ca1938f-442f-4aaa-b9f6-3ca5747df2d4,f44b5165-cfaa-437b-bcb1-af92305cfac8,LUNA-20260226-0010,paid,52000,0,0,"{""city"": ""대구광역시"", ""zipcode"": ""83353""}",,naver,blog,review_campaign,2026-02-26T15:13:52.078598+09:00,2026-02-26T15:13:52.078598+09:00
df6ae8d1-2239-46c9-9669-9e227a3cc511,f44b5165-cfaa-437b-bcb1-af92305cfac8,LUNA-20260228-0017,delivered,81200,0,0,"{""city"": ""대전광역시"", ""zipcode"": ""01612""}",,google,organic,,2026-02-28T15:25:35.476919+09:00,2026-02-28T15:25:35.476919+09:00
2f780af5-d140-4ce1-b7a2-bc20d936dc66,f44b5165-cfaa-437b-bcb1-af92305cfac8,LUNA-20260131-0017,delivered,22000,5000,3000,"{""city"": ""전라북도"", ""zipcode"": ""90163""}",LUNA5000,google,organic,,2026-01-31T16:31:50.577161+09:00,2026-01-31T16:31:50.577161+09:00
429a29fe-e856-4a84-8319-7c3491597df9,5552fd6b-6067-4c10-b11c-c88c0e5dc5b4,LUNA-20260317-0021,paid,19290,1810,3000,"{""city"": ""부산광역시"", ""zipcode"": ""90133""}",WELCOME10,google,organic,,2026-03-17T20:06:47.270771+09:00,2026-03-17T20:06:47.270771+09:00
adb7a9ec-e90f-426a-8e59-188575edc4bf,5552fd6b-6067-4c10-b11c-c88c0e5dc5b4,LUNA-20260321-0033,paid,101300,0,0,"{""city"": ""충청남도"", ""zipcode"": ""44376""}",,kakao,cpc,spring_sale,2026-03-21T20:17:15.080428+09:00,2026-03-21T20:17:15.080428+09:00
e71317f5-811b-499b-aa14-2f3cce34e332,f4d7ec68-3148-46c4-bc15-8ff995399192,LUNA-20251006-0004,paid,23100,0,3000,"{""city"": ""울산광역시"", ""zipcode"": ""34814""}",,naver,organic,,2025-10-06T11:13:57.140865+09:00,2025-10-06T11:13:57.140865+09:00
b5ef6e65-0d66-440a-a454-14f1f1f7430e,f4d7ec68-3148-46c4-bc15-8ff995399192,LUNA-20260320-0021,paid,126900,0,0,"{""city"": ""경상북도"", ""zipcode"": ""98410""}",,naver,organic,,2026-03-20T11:03:44.033363+09:00,2026-03-20T11:03:44.033363+09:00
7e189b1d-73a4-4398-a70f-874ac3f9e47b,f4d7ec68-3148-46c4-bc15-8ff995399192,LUNA-20250909-0003,paid,75100,0,0,"{""city"": ""대전광역시"", ""zipcode"": ""67930""}",,naver,organic,,2025-09-09T21:30:51.815672+09:00,2025-09-09T21:30:51.815672+09:00
a3e71b72-7671-4c6e-920b-102aa8116e95,f4d7ec68-3148-46c4-bc15-8ff995399192,LUNA-20260311-0017,paid,23100,0,3000,"{""city"": ""전라남도"", ""zipcode"": ""48116""}",,naver,organic,,2026-03-11T20:57:16.569235+09:00,2026-03-11T20:57:16.569235+09:00
e1faef1a-bfe0-4f23-84e7-c832ec132102,f4d7ec68-3148-46c4-bc15-8ff995399192,LUNA-20260313-0011,delivered,36000,0,3000,"{""city"": ""서울특별시"", ""zipcode"": ""49910""}",,google,organic,,2026-03-13T22:20:54.321624+09:00,2026-03-13T22:20:54.321624+09:00
18322ee9-67f1-4b56-b0fd-c1e43f2cc830,f4d7ec68-3148-46c4-bc15-8ff995399192,LUNA-20260330-0025,paid,119300,0,0,"{""city"": ""광주광역시"", ""zipcode"": ""42028""}",,naver,organic,,2026-03-30T12:03:05.879283+09:00,2026-03-30T12:03:05.879283+09:00
01cbbdaa-83d7-42e3-ab4e-4f582e5d5e37,f4d7ec68-3148-46c4-bc15-8ff995399192,LUNA-20251220-0005,paid,34000,0,3000,"{""city"": ""대전광역시"", ""zipcode"": ""61680""}",,naver,organic,,2025-12-20T21:16:58.462679+09:00,2025-12-20T21:16:58.462679+09:00
24e574ca-b20c-40ea-b438-89568e720698,f4d7ec68-3148-46c4-bc15-8ff995399192,LUNA-20251004-0011,paid,77400,5000,0,"{""city"": ""부산광역시"", ""zipcode"": ""99034""}",LUNA5000,naver,organic,,2025-10-04T20:24:37.013000+09:00,2025-10-04T20:24:37.013000+09:00
7fe526fa-eddb-434b-a475-515d3f9f17ab,f4d7ec68-3148-46c4-bc15-8ff995399192,LUNA-20251023-0002,paid,44000,0,3000,"{""city"": ""전라북도"", ""zipcode"": ""13485""}",,naver,organic,,2025-10-23T17:04:36.299343+09:00,2025-10-23T17:04:36.299343+09:00
2162258f-35a1-43fe-a5f6-b92388871ca9,f4d7ec68-3148-46c4-bc15-8ff995399192,LUNA-20260221-0017,delivered,31500,0,3000,"{""city"": ""경상남도"", ""zipcode"": ""84203""}",,naver,blog,review_campaign,2026-02-21T05:17:46.849495+09:00,2026-02-21T05:17:46.849495+09:00
234d0f11-c52c-4c26-b74e-343e19e8a39f,f4d7ec68-3148-46c4-bc15-8ff995399192,LUNA-20260206-0016,delivered,212100,0,0,"{""city"": ""강원특별자치도"", ""zipcode"": ""31607""}",,naver,organic,,2026-02-06T17:44:22.803203+09:00,2026-02-06T17:44:22.803203+09:00
ca868dc6-ee60-467c-8957-195fa61105a3,f4d7ec68-3148-46c4-bc15-8ff995399192,LUNA-20250822-0002,paid,29000,0,3000,"{""city"": ""서울특별시"", ""zipcode"": ""79138""}",,naver,organic,,2025-08-22T20:42:32.859991+09:00,2025-08-22T20:42:32.859991+09:00
d785cb0d-1b41-4bd7-8ddb-c3aaef8e39fa,f4d7ec68-3148-46c4-bc15-8ff995399192,LUNA-20260306-0022,delivered,56000,5000,0,"{""city"": ""서울특별시"", ""zipcode"": ""01571""}",LUNA5000,naver,organic,,2026-03-06T13:30:09.642696+09:00,2026-03-06T13:30:09.642696+09:00
8a0a5e3d-0fec-410d-b9a9-8300d9c94b24,4357b6db-9181-459e-81b9-c3f8813ef095,LUNA-20260317-0022,paid,45300,0,3000,"{""city"": ""세종특별자치시"", ""zipcode"": ""71321""}",,,,,2026-03-17T08:53:55.648214+09:00,2026-03-17T08:53:55.648214+09:00
55fb0f19-890d-4a62-a9dc-e6970462ee9f,4357b6db-9181-459e-81b9-c3f8813ef095,LUNA-20260130-0015,paid,43000,5000,3000,"{""city"": ""대전광역시"", ""zipcode"": ""02470""}",LUNA5000,naver,organic,,2026-01-30T13:29:27.157975+09:00,2026-01-30T13:29:27.157975+09:00
483d3468-81bb-44a9-a7b1-6c8aeace6c60,4357b6db-9181-459e-81b9-c3f8813ef095,LUNA-20260317-0023,paid,136400,0,0,"{""city"": ""경상북도"", ""zipcode"": ""88141""}",,naver,organic,,2026-03-17T20:19:37.861658+09:00,2026-03-17T20:19:37.861658+09:00
e0db42eb-1a26-4730-b752-5f95e34a5ae3,1253228e-4cf2-46a8-936c-637081c87d48,LUNA-20260330-0026,paid,97100,0,0,"{""city"": ""서울특별시"", ""zipcode"": ""28745""}",,naver,organic,,2026-03-30T19:57:33.578060+09:00,2026-03-30T19:57:33.578060+09:00
5a5a15e5-a082-4172-89a5-b6456471efc6,1253228e-4cf2-46a8-936c-637081c87d48,LUNA-20260328-0035,paid,47000,0,3000,"{""city"": ""대전광역시"", ""zipcode"": ""71936""}",,youtube,social,influencer_collab,2026-03-28T11:06:47.814007+09:00,2026-03-28T11:06:47.814007+09:00
aabfaf22-e4d0-4f7e-a426-8cee32470a29,1253228e-4cf2-46a8-936c-637081c87d48,LUNA-20260322-0029,delivered,132000,5000,0,"{""city"": ""전라북도"", ""zipcode"": ""85764""}",LUNA5000,naver,organic,,2026-03-22T07:57:23.520231+09:00,2026-03-22T07:57:23.520231+09:00
6f9bf635-f434-4f26-a0b2-7fa230f9a3b3,1253228e-4cf2-46a8-936c-637081c87d48,LUNA-20260318-0016,paid,31000,5000,3000,"{""city"": ""서울특별시"", ""zipcode"": ""39138""}",LUNA5000,,,,2026-03-18T23:24:32.838081+09:00,2026-03-18T23:24:32.838081+09:00
96ad2d5a-6e2d-44c6-9b4a-3a397f477857,1253228e-4cf2-46a8-936c-637081c87d48,LUNA-20260322-0030,paid,227400,0,0,"{""city"": ""강원특별자치도"", ""zipcode"": ""07491""}",,kakao,cpc,spring_sale,2026-03-22T18:35:51.529469+09:00,2026-03-22T18:35:51.529469+09:00
0e337df2-2d07-4b82-93aa-3f514f359310,1253228e-4cf2-46a8-936c-637081c87d48,LUNA-20260328-0036,paid,33600,0,3000,"{""city"": ""경상남도"", ""zipcode"": ""19423""}",,kakao,cpc,spring_sale,2026-03-28T22:48:00.726274+09:00,2026-03-28T22:48:00.726274+09:00
c81cef56-2507-48c4-9bc5-650cc424e53b,07081f9c-f6a6-405a-86dc-c6f35dee0243,LUNA-20260326-0023,paid,47000,0,3000,"{""city"": ""충청북도"", ""zipcode"": ""15401""}",,google,organic,,2026-03-26T17:54:43.226966+09:00,2026-03-26T17:54:43.226966+09:00
4f9bf088-136d-41e6-92b6-8ed0d76a2972,07081f9c-f6a6-405a-86dc-c6f35dee0243,LUNA-20260213-0007,paid,52000,0,0,"{""city"": ""부산광역시"", ""zipcode"": ""15350""}",,naver,blog,review_campaign,2026-02-13T09:41:33.134753+09:00,2026-02-13T09:41:33.134753+09:00
4bca4829-e112-4535-946d-375766b99ee4,b468201e-59f2-4577-a93a-cb7b271e2993,LUNA-20260320-0022,paid,44000,5000,3000,"{""city"": ""전라북도"", ""zipcode"": ""96261""}",LUNA5000,naver,organic,,2026-03-20T22:58:31.925796+09:00,2026-03-20T22:58:31.925796+09:00
1a8d493b-d1d3-44e0-a0e0-c9b94465c455,b468201e-59f2-4577-a93a-cb7b271e2993,LUNA-20251230-0005,cancelled,26000,0,3000,"{""city"": ""충청북도"", ""zipcode"": ""84552""}",,naver,organic,,2025-12-30T13:00:28.337237+09:00,2025-12-30T13:00:28.337237+09:00
ea35fa31-0d4b-4b6f-abfd-2304ad09d7a1,b468201e-59f2-4577-a93a-cb7b271e2993,LUNA-20251225-0005,paid,147900,0,0,"{""city"": ""인천광역시"", ""zipcode"": ""27410""}",,kakao,cpc,spring_sale,2025-12-25T12:05:05.788908+09:00,2025-12-25T12:05:05.788908+09:00
49b59a41-8d35-4759-b049-87911d8c1a1b,b468201e-59f2-4577-a93a-cb7b271e2993,LUNA-20260206-0017,paid,36000,0,3000,"{""city"": ""충청남도"", ""zipcode"": ""54717""}",,naver,organic,,2026-02-06T08:18:06.439788+09:00,2026-02-06T08:18:06.439788+09:00
2b9d7036-5b15-424b-a214-359fb4087169,1d209428-ec88-41c9-9dd4-1aa40de61aba,LUNA-20251204-0005,delivered,48000,0,3000,"{""city"": ""세종특별자치시"", ""zipcode"": ""88566""}",,naver,blog,review_campaign,2025-12-04T18:53:13.857781+09:00,2025-12-04T18:53:13.857781+09:00
307759cc-7790-47ab-96f7-d1f7e8cdcb3a,d6c5fcfb-83d5-4060-ad3d-c0e336fadca4,LUNA-20251120-0007,paid,46700,5000,3000,"{""city"": ""대구광역시"", ""zipcode"": ""89930""}",LUNA5000,instagram,social,brand_awareness,2025-11-20T21:12:02.832716+09:00,2025-11-20T21:12:02.832716+09:00
adf7a769-9bd8-44e4-917a-11db8ce65e1f,0c84df33-e841-476d-abba-f63b1575222c,LUNA-20251113-0005,delivered,102600,11400,0,"{""city"": ""강원특별자치도"", ""zipcode"": ""51956""}",WELCOME10,kakao,cpc,spring_sale,2025-11-13T18:19:39.750704+09:00,2025-11-13T18:19:39.750704+09:00
78399cb4-0715-453b-afd3-94ad180eba1c,32947c56-e040-4a57-bdfd-860e3da432ef,LUNA-20260331-0030,cancelled,123000,0,0,"{""city"": ""부산광역시"", ""zipcode"": ""56355""}",,instagram,social,brand_awareness,2026-03-31T11:27:22.135886+09:00,2026-03-31T11:27:22.135886+09:00
be4afdcb-51fd-4fe2-b3d9-39d617db5de7,412b0346-244e-47ce-a3ac-972f98b58296,LUNA-20260320-0023,delivered,187000,0,0,"{""city"": ""제주특별자치도"", ""zipcode"": ""22717""}",,naver,organic,,2026-03-20T11:41:59.606426+09:00,2026-03-20T11:41:59.606426+09:00
20e41b0b-80e1-4543-933b-ade60b6d78a1,f49767ad-a507-493e-beaf-8387514852c2,LUNA-20260127-0014,paid,68400,5000,0,"{""city"": ""전라북도"", ""zipcode"": ""66256""}",LUNA5000,,,,2026-01-27T19:24:00.126470+09:00,2026-01-27T19:24:00.126470+09:00
cad9df05-1644-4b3f-9e03-96dec61f9c78,4d9effdf-bd57-4b54-8f4c-f6249fd282b5,LUNA-20260312-0021,paid,22000,0,3000,"{""city"": ""전라남도"", ""zipcode"": ""04607""}",,google,organic,,2026-03-12T04:31:41.462453+09:00,2026-03-12T04:31:41.462453+09:00
b94476b3-4a9b-4c6e-8707-a6d58688864a,4d9effdf-bd57-4b54-8f4c-f6249fd282b5,LUNA-20260304-0014,delivered,102600,11400,0,"{""city"": ""경상북도"", ""zipcode"": ""01441""}",WELCOME10,google,organic,,2026-03-04T13:31:12.333513+09:00,2026-03-04T13:31:12.333513+09:00
81eb2e0e-9af2-45f6-b1f0-908824d0a3f2,4ee10426-0b19-40aa-b5b4-40a925a10d94,LUNA-20251027-0002,delivered,47000,5000,3000,"{""city"": ""제주특별자치도"", ""zipcode"": ""06862""}",LUNA5000,instagram,social,brand_awareness,2025-10-27T18:29:23.522280+09:00,2025-10-27T18:29:23.522280+09:00
80972cad-5273-4769-b922-38882214c29a,4ee10426-0b19-40aa-b5b4-40a925a10d94,LUNA-20260305-0018,delivered,62000,0,0,"{""city"": ""대전광역시"", ""zipcode"": ""08710""}",,instagram,social,brand_awareness,2026-03-05T18:00:00.314521+09:00,2026-03-05T18:00:00.314521+09:00
c40ca90d-49e3-4f4c-a7a8-6fcf64020186,81d0b275-2756-4490-864a-50d0ff9a961a,LUNA-20260213-0008,paid,52000,0,3000,"{""city"": ""대구광역시"", ""zipcode"": ""66890""}",,kakao,cpc,spring_sale,2026-02-13T20:10:23.873394+09:00,2026-02-13T20:10:23.873394+09:00
8be30696-675e-43d0-9c3f-b4d29a967ae7,81d0b275-2756-4490-864a-50d0ff9a961a,LUNA-20260114-0005,paid,42600,4400,3000,"{""city"": ""서울특별시"", ""zipcode"": ""17282""}",WELCOME10,,,,2026-01-14T19:39:50.925838+09:00,2026-01-14T19:39:50.925838+09:00
4ce1f70c-d506-4779-8500-efbbdb593034,81d0b275-2756-4490-864a-50d0ff9a961a,LUNA-20260131-0018,paid,82000,0,0,"{""city"": ""경상북도"", ""zipcode"": ""76238""}",,,,,2026-01-31T12:33:29.318870+09:00,2026-01-31T12:33:29.318870+09:00
5f741489-0529-4214-90e3-ae63df17ab07,1ce7dfd5-2b39-4cfc-ae36-219d83dea03d,LUNA-20260322-0031,paid,41000,0,3000,"{""city"": ""충청북도"", ""zipcode"": ""15223""}",,instagram,social,brand_awareness,2026-03-22T14:11:06.093310+09:00,2026-03-22T14:11:06.093310+09:00
c5e0e169-ba26-4c65-a7bf-a25b866a9f3d,dfdffb83-352a-451b-86fb-c27fa7c08435,LUNA-20260106-0008,paid,78000,0,0,"{""city"": ""충청북도"", ""zipcode"": ""82228""}",,kakao,cpc,spring_sale,2026-01-06T12:40:01.846320+09:00,2026-01-06T12:40:01.846320+09:00
fac7c730-dabc-4f0b-8c1f-b22c597d079d,dfdffb83-352a-451b-86fb-c27fa7c08435,LUNA-20260131-0019,paid,55400,0,0,"{""city"": ""경상북도"", ""zipcode"": ""40847""}",,google,organic,,2026-01-31T15:08:26.406372+09:00,2026-01-31T15:08:26.406372+09:00
e41ed70c-2423-4b19-be72-09a28abf7af2,a9a29b6e-19d2-4ffb-8d93-6efd9faafbd5,LUNA-20251212-0011,paid,38000,0,3000,"{""city"": ""부산광역시"", ""zipcode"": ""28359""}",,google,organic,,2025-12-12T21:07:53.602586+09:00,2025-12-12T21:07:53.602586+09:00
9bb2ab0a-e873-4173-aee5-ee97dec48006,a9a29b6e-19d2-4ffb-8d93-6efd9faafbd5,LUNA-20260121-0010,paid,47000,0,3000,"{""city"": ""서울특별시"", ""zipcode"": ""00410""}",,instagram,social,brand_awareness,2026-01-21T15:46:51.653923+09:00,2026-01-21T15:46:51.653923+09:00
559a61ed-9096-4287-8b8c-363fb5405a71,a9a29b6e-19d2-4ffb-8d93-6efd9faafbd5,LUNA-20260321-0034,paid,23100,0,3000,"{""city"": ""부산광역시"", ""zipcode"": ""79135""}",,instagram,social,brand_awareness,2026-03-21T12:58:25.888505+09:00,2026-03-21T12:58:25.888505+09:00
32e2151a-ac2b-4cef-b021-51040cb7ca29,a9a29b6e-19d2-4ffb-8d93-6efd9faafbd5,LUNA-20260123-0011,delivered,40000,0,3000,"{""city"": ""대전광역시"", ""zipcode"": ""13505""}",,instagram,social,brand_awareness,2026-01-23T14:40:08.755674+09:00,2026-01-23T14:40:08.755674+09:00
8ef3ff81-b21b-4926-967d-9e00d6e750a5,a9a29b6e-19d2-4ffb-8d93-6efd9faafbd5,LUNA-20251122-0004,paid,21300,5000,3000,"{""city"": ""경상북도"", ""zipcode"": ""57228""}",LUNA5000,instagram,social,brand_awareness,2025-11-22T10:45:26.647194+09:00,2025-11-22T10:45:26.647194+09:00
d625faa9-f23d-4b2b-a3b4-827c8210d41e,eeff3506-04d3-45d4-83c4-73b55d2fa440,LUNA-20260122-0012,paid,21100,0,3000,"{""city"": ""세종특별자치시"", ""zipcode"": ""06415""}",,kakao,cpc,spring_sale,2026-01-22T17:15:39.139139+09:00,2026-01-22T17:15:39.139139+09:00
cdbdc41c-763b-4265-a45a-9da1d1594338,0ad22498-32de-4774-9ccb-6e3fb5f848e0,LUNA-20260302-0014,paid,145000,0,0,"{""city"": ""강원특별자치도"", ""zipcode"": ""80978""}",,kakao,cpc,spring_sale,2026-03-02T14:36:26.981538+09:00,2026-03-02T14:36:26.981538+09:00
c456c74b-0173-4626-836c-602b1cf2d745,71975b48-c224-44d9-a2b5-2bbf528e731d,LUNA-20251031-0005,delivered,23100,0,3000,"{""city"": ""경기도"", ""zipcode"": ""02801""}",,kakao,cpc,spring_sale,2025-10-31T18:00:41.781936+09:00,2025-10-31T18:00:41.781936+09:00
786a13f3-595e-4115-8cfe-d9d2ed21f195,6d17bf79-26f0-4e6e-b350-fa72e88706c4,LUNA-20260220-0014,delivered,67000,0,0,"{""city"": ""강원특별자치도"", ""zipcode"": ""41945""}",,naver,blog,review_campaign,2026-02-20T12:50:02.233796+09:00,2026-02-20T12:50:02.233796+09:00
5585f7e6-f197-4033-9e9c-76a0d555e42e,ca5afeea-2fbf-46ba-bb73-272c4b613419,LUNA-20260324-0016,paid,26300,0,3000,"{""city"": ""대전광역시"", ""zipcode"": ""41952""}",,instagram,social,brand_awareness,2026-03-24T07:30:56.975265+09:00,2026-03-24T07:30:56.975265+09:00
