session_id,user_id,utm_source,utm_medium,utm_campaign,device_type,referrer,id,event_name,event_params,page_path,created_at
sess_64e800ac-024_1869,,youtube,social,influencer_collab,desktop,https://www.youtube.com,afe41798-689a-4927-89b5-3a95891ef1cf,session_start,"{""entry_page"": ""/""}",/,2025-09-13T03:15:21.669030+09:00
sess_64e800ac-024_1869,,youtube,social,influencer_collab,desktop,https://www.youtube.com,02ffe250-7233-4634-8ad8-e660a0233072,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-09-13T03:15:24.669030+09:00
sess_64e800ac-024_1869,,youtube,social,influencer_collab,desktop,https://www.youtube.com,cf684e0e-d8e4-4474-8a73-0ee687486831,product_list_view,"{""category"": ""toner""}",/products,2025-09-13T03:15:51.669030+09:00
sess_64e800ac-024_1869,,youtube,social,influencer_collab,desktop,https://www.youtube.com,32831be8-fcf8-4eb3-b365-ba311312f3d2,product_view,"{""product_id"": ""f0694b21-9373-4e61-90e3-ed66ad4bcdf9"", ""product_name"": ""프로폴리스 너리싱 크림"", ""category"": ""크림"", ""price"": 52000, ""sale_price"": null}",/products/cream-05,2025-09-13T03:16:24.669030+09:00
sess_addb7d9c-f34_1870,,instagram,social,brand_awareness,desktop,https://www.instagram.com,e57fe828-a64c-484b-aaff-4b3f893360cc,session_start,"{""entry_page"": ""/""}",/,2025-06-18T09:30:34.735657+09:00
sess_addb7d9c-f34_1870,,instagram,social,brand_awareness,desktop,https://www.instagram.com,9e5c7c9e-a984-4087-ae84-488df10b2ea6,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-06-18T09:30:35.735657+09:00
sess_addb7d9c-f34_1870,,instagram,social,brand_awareness,desktop,https://www.instagram.com,a56c6bf2-6854-452a-8782-657fc306990e,product_list_view,"{""category"": ""all""}",/products,2025-06-18T09:31:02.735657+09:00
sess_7f7ce5dc-185_1871,0dea0ae0-e2bb-4403-b5b8-7323e8805d3b,naver,organic,,mobile,https://www.naver.com,0f446052-2712-4efb-aa37-9ff68e0e7797,session_start,"{""entry_page"": ""/""}",/,2026-02-16T05:48:05.461392+09:00
sess_7f7ce5dc-185_1871,0dea0ae0-e2bb-4403-b5b8-7323e8805d3b,naver,organic,,mobile,https://www.naver.com,040f69e9-31ef-4db6-8301-2676621fc591,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-02-16T05:48:08.461392+09:00
sess_a842a0e2-a1b_1872,,naver,organic,,mobile,https://www.naver.com,9bab3671-4eea-4fef-9691-f36fbaf46976,session_start,"{""entry_page"": ""/""}",/,2026-01-26T15:59:15.104788+09:00
sess_a842a0e2-a1b_1872,,naver,organic,,mobile,https://www.naver.com,84ea91ca-c9ee-4e6c-8797-ce2c38070557,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-01-26T15:59:17.104788+09:00
sess_a842a0e2-a1b_1872,,naver,organic,,mobile,https://www.naver.com,522deda6-74a1-42d7-9d28-f6369a518f18,product_view,"{""product_id"": ""013d895b-0005-4a06-93a6-0b36f446a0fe"", ""product_name"": ""로즈마리 리프레시 클렌저"", ""category"": ""클렌저"", ""price"": 22000, ""sale_price"": null}",/products/cleanser-08,2026-01-26T15:59:22.104788+09:00
sess_98153419-e92_1873,1af07479-6046-4653-a70e-7fc0b24f04f7,naver,blog,review_campaign,mobile,https://blog.naver.com,2c7f40d1-26b1-43e2-b8bc-1e260c1fcd11,session_start,"{""entry_page"": ""/""}",/,2026-03-09T04:05:35.179985+09:00
sess_98153419-e92_1873,1af07479-6046-4653-a70e-7fc0b24f04f7,naver,blog,review_campaign,mobile,https://blog.naver.com,e7c15845-2387-49f3-9b69-f148dbe929ad,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-03-09T04:05:38.179985+09:00
sess_98153419-e92_1873,1af07479-6046-4653-a70e-7fc0b24f04f7,naver,blog,review_campaign,mobile,https://blog.naver.com,86e4bf82-5e3d-4a81-957b-33470209006b,product_list_view,"{""category"": ""all""}",/products,2026-03-09T04:06:04.179985+09:00
sess_1e1a747d-d10_1874,,kakao,cpc,spring_sale,mobile,https://www.kakao.com,450ac652-fd03-4a44-836e-f1daccd9d43d,session_start,"{""entry_page"": ""/""}",/,2026-03-04T15:53:21.881841+09:00
sess_1e1a747d-d10_1874,,kakao,cpc,spring_sale,mobile,https://www.kakao.com,7c220b65-fb09-4a58-a32e-d2d0f90eaef4,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-03-04T15:53:22.881841+09:00
sess_1e1a747d-d10_1874,,kakao,cpc,spring_sale,mobile,https://www.kakao.com,abe3ae82-7416-4a77-ba6c-0cae439061f3,product_view,"{""product_id"": ""63beffb6-3600-436c-9b36-ab5f0632b76f"", ""product_name"": ""병풀 시카 클렌징 밀크"", ""category"": ""클렌저"", ""price"": 18000, ""sale_price"": null}",/products/cleanser-04,2026-03-04T15:53:35.881841+09:00
sess_e8cb4aca-57a_1875,,naver,organic,,mobile,https://www.naver.com,166e4661-c7d3-4ebd-bdb9-2f7db006125e,session_start,"{""entry_page"": ""/""}",/,2025-05-17T14:39:04.927739+09:00
sess_e8cb4aca-57a_1875,,naver,organic,,mobile,https://www.naver.com,b5f62d8c-8bfd-4973-b01d-d5bec9a6a2a8,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-05-17T14:39:06.927739+09:00
sess_e8cb4aca-57a_1875,,naver,organic,,mobile,https://www.naver.com,fded13a7-8b98-4c32-963a-72fcc7fcc141,product_list_view,"{""category"": ""serum""}",/products,2025-05-17T14:39:17.927739+09:00
sess_d8b43966-b63_1876,,instagram,social,brand_awareness,desktop,https://www.instagram.com,ca8b4d0d-ca1f-4fa8-ab24-e572ef474a74,session_start,"{""entry_page"": ""/""}",/,2025-05-18T08:16:02.944329+09:00
sess_d8b43966-b63_1876,,instagram,social,brand_awareness,desktop,https://www.instagram.com,eb5587c2-556a-4ab5-8ae1-34131acb327f,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-05-18T08:16:04.944329+09:00
sess_d8b43966-b63_1876,,instagram,social,brand_awareness,desktop,https://www.instagram.com,0f022144-811a-4f33-9d48-ee017a0853b7,product_view,"{""product_id"": ""289389a7-e95d-417f-afaf-b1de6fb588db"", ""product_name"": ""아줄렌 민감 진정 토너"", ""category"": ""토너"", ""price"": 28000, ""sale_price"": 23300}",/products/toner-07,2025-05-18T08:16:09.944329+09:00
sess_e414424c-6d7_1877,,instagram,social,brand_awareness,mobile,https://www.instagram.com,f979b5a2-97ce-47de-ba23-ea332d647263,session_start,"{""entry_page"": ""/""}",/,2025-08-01T19:32:10.196733+09:00
sess_e414424c-6d7_1877,,instagram,social,brand_awareness,mobile,https://www.instagram.com,2c83d682-096a-4a16-96d3-063818902d8e,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-08-01T19:32:11.196733+09:00
sess_9859e16b-41b_1878,ee577e9d-2482-4a1d-b7e5-1639fedbe724,naver,blog,review_campaign,desktop,https://blog.naver.com,e4e49e02-3103-435f-9823-41cc4b24373d,session_start,"{""entry_page"": ""/""}",/,2026-01-03T17:04:47.112428+09:00
sess_9859e16b-41b_1878,ee577e9d-2482-4a1d-b7e5-1639fedbe724,naver,blog,review_campaign,desktop,https://blog.naver.com,6ada193d-c5ec-451f-8cc6-3e1f88b3f195,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-01-03T17:04:48.112428+09:00
sess_9859e16b-41b_1878,ee577e9d-2482-4a1d-b7e5-1639fedbe724,naver,blog,review_campaign,desktop,https://blog.naver.com,f846bf21-4f2c-4bb3-8d23-72e5d74f1d50,product_list_view,"{""category"": ""cleanser""}",/products,2026-01-03T17:05:12.112428+09:00
sess_26983fad-44a_1879,,google,organic,,mobile,https://www.google.com,d0a5e931-441e-4d61-96f0-7d3651a76910,session_start,"{""entry_page"": ""/""}",/,2025-08-21T14:32:10.881889+09:00
sess_26983fad-44a_1879,,google,organic,,mobile,https://www.google.com,5515aa11-4b4f-4339-acb6-1aa5cf41d330,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-08-21T14:32:11.881889+09:00
sess_26983fad-44a_1879,,google,organic,,mobile,https://www.google.com,08d04008-6607-4e04-b7fb-914c52c51705,product_list_view,"{""category"": ""all""}",/products,2025-08-21T14:32:32.881889+09:00
sess_26983fad-44a_1879,,google,organic,,mobile,https://www.google.com,7cbd2719-a0a4-4fb9-a5e7-0d96449d1a8f,product_view,"{""product_id"": ""34dbc802-1b4c-44fa-affe-fcd964c379ad"", ""product_name"": ""비타민E 안티옥시던트 크림"", ""category"": ""크림"", ""price"": 45000, ""sale_price"": null}",/products/cream-08,2025-08-21T14:33:00.881889+09:00
sess_940778a9-38f_1880,,,,,mobile,,1eaeb605-3eb0-41d3-bde3-a050e41e73bf,session_start,"{""entry_page"": ""/""}",/,2025-12-10T06:42:11.130461+09:00
sess_940778a9-38f_1880,,,,,mobile,,f267a60e-a6a6-4ce0-a5e4-b662f28096b5,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-12-10T06:42:13.130461+09:00
sess_940778a9-38f_1880,,,,,mobile,,91cf0697-7957-4b33-9331-9e4a379d834b,product_list_view,"{""category"": ""sunscreen""}",/products,2025-12-10T06:42:35.130461+09:00
sess_990d1e16-978_1881,776b673e-4a48-4360-949e-5bbd5643e842,naver,organic,,mobile,https://www.naver.com,a1833ea5-fce2-4a81-ad20-1e69ce397089,session_start,"{""entry_page"": ""/""}",/,2025-12-12T20:18:23.447344+09:00
sess_990d1e16-978_1881,776b673e-4a48-4360-949e-5bbd5643e842,naver,organic,,mobile,https://www.naver.com,51499b0f-2eab-4299-9fba-d522076c6e2e,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-12-12T20:18:26.447344+09:00
sess_57c7c808-8f7_1882,c54aa1d5-04c1-4598-9a8d-ead60b87c9f3,naver,organic,,mobile,https://www.naver.com,cfbca171-1266-4a2a-97ba-1c8b021d063f,session_start,"{""entry_page"": ""/""}",/,2026-02-15T18:19:17.230285+09:00
sess_57c7c808-8f7_1882,c54aa1d5-04c1-4598-9a8d-ead60b87c9f3,naver,organic,,mobile,https://www.naver.com,cba2a40c-e61a-4d58-b8e3-3bb2f24ea207,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-02-15T18:19:18.230285+09:00
sess_a09c87b4-8a0_1883,b3c2c683-8729-42fa-b856-7549938bacf7,instagram,social,brand_awareness,tablet,https://www.instagram.com,9e378634-3699-4283-849c-5d09c70d3279,session_start,"{""entry_page"": ""/""}",/,2026-02-11T04:47:57.433977+09:00
sess_a09c87b4-8a0_1883,b3c2c683-8729-42fa-b856-7549938bacf7,instagram,social,brand_awareness,tablet,https://www.instagram.com,711aa3b6-52d5-42af-bf1c-b378f343406b,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-02-11T04:47:59.433977+09:00
sess_a09c87b4-8a0_1883,b3c2c683-8729-42fa-b856-7549938bacf7,instagram,social,brand_awareness,tablet,https://www.instagram.com,994438ff-bdc9-42df-9c08-5dbb2ee68e66,product_list_view,"{""category"": ""all""}",/products,2026-02-11T04:48:25.433977+09:00
sess_547bf0ae-8dd_1884,35cd1204-3b32-4038-8de8-fe3742aa693b,,,,desktop,,bfabbeaa-274f-44d3-a813-a47b24c1b907,session_start,"{""entry_page"": ""/""}",/,2025-08-28T18:11:54.732784+09:00
sess_547bf0ae-8dd_1884,35cd1204-3b32-4038-8de8-fe3742aa693b,,,,desktop,,acd5f400-86c5-423a-986d-a655508da308,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-08-28T18:11:56.732784+09:00
sess_547bf0ae-8dd_1884,35cd1204-3b32-4038-8de8-fe3742aa693b,,,,desktop,,2c60bf18-f4fb-4852-9a2e-8f8dd64017d7,product_list_view,"{""category"": ""toner""}",/products,2025-08-28T18:12:12.732784+09:00
sess_547bf0ae-8dd_1884,35cd1204-3b32-4038-8de8-fe3742aa693b,,,,desktop,,68e725ea-e329-49a2-a6b8-cb52517adf76,product_view,"{""product_id"": ""198dd8f4-a3c9-4870-afa4-ea27557b9681"", ""product_name"": ""시카 톤업 선크림 SPF50+"", ""category"": ""선크림"", ""price"": 24000, ""sale_price"": null}",/products/sunscreen-02,2025-08-28T18:12:32.732784+09:00
sess_aa5a76ef-568_1885,19acbdf9-c539-415e-ac12-2bce133f2ca4,instagram,social,brand_awareness,mobile,https://www.instagram.com,cc8a1903-0063-4cdf-95f4-ebe9d538537d,session_start,"{""entry_page"": ""/""}",/,2026-03-11T22:46:11.720508+09:00
sess_aa5a76ef-568_1885,19acbdf9-c539-415e-ac12-2bce133f2ca4,instagram,social,brand_awareness,mobile,https://www.instagram.com,f55eea74-e9b9-4ef5-ae34-d4eac0fe6be0,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-03-11T22:46:14.720508+09:00
sess_aa5a76ef-568_1885,19acbdf9-c539-415e-ac12-2bce133f2ca4,instagram,social,brand_awareness,mobile,https://www.instagram.com,81fcd1b8-11e3-4b35-a933-9aac94c1115c,product_list_view,"{""category"": ""sunscreen""}",/products,2026-03-11T22:46:21.720508+09:00
sess_aa5a76ef-568_1885,19acbdf9-c539-415e-ac12-2bce133f2ca4,instagram,social,brand_awareness,mobile,https://www.instagram.com,44a877e3-d1df-4044-a5a2-2f5357726e0c,product_view,"{""product_id"": ""f0694b21-9373-4e61-90e3-ed66ad4bcdf9"", ""product_name"": ""프로폴리스 너리싱 크림"", ""category"": ""크림"", ""price"": 52000, ""sale_price"": null}",/products/cream-05,2026-03-11T22:46:54.720508+09:00
sess_643c1f93-c79_1886,,google,organic,,desktop,https://www.google.com,7ca03054-81a8-48a3-a075-64e5ef86cfe2,session_start,"{""entry_page"": ""/""}",/,2026-02-28T15:35:05.694647+09:00
sess_643c1f93-c79_1886,,google,organic,,desktop,https://www.google.com,d2a7584b-fb98-43c1-b614-dc1d3ba2f31c,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-02-28T15:35:07.694647+09:00
sess_643c1f93-c79_1886,,google,organic,,desktop,https://www.google.com,18024b0d-248b-465d-ada7-dd5855907913,product_list_view,"{""category"": ""toner""}",/products,2026-02-28T15:35:15.694647+09:00
sess_643c1f93-c79_1886,,google,organic,,desktop,https://www.google.com,70a47069-aa76-48d7-a9e0-d721afeabb68,product_view,"{""product_id"": ""2ed53cc8-bee4-44ca-bc6d-992cf9f7d1b7"", ""product_name"": ""히알루론 수분 선젤 SPF50+"", ""category"": ""선크림"", ""price"": 33000, ""sale_price"": null}",/products/sunscreen-04,2026-02-28T15:35:35.694647+09:00
sess_d45b21f1-fda_1887,,naver,blog,review_campaign,mobile,https://blog.naver.com,94786ad2-3a42-4d70-b8b8-8a4a8c1cab2b,session_start,"{""entry_page"": ""/""}",/,2025-08-16T04:32:56.521765+09:00
sess_d45b21f1-fda_1887,,naver,blog,review_campaign,mobile,https://blog.naver.com,32e64337-e95e-44aa-8164-886b6bd5c1a7,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-08-16T04:32:58.521765+09:00
sess_d45b21f1-fda_1887,,naver,blog,review_campaign,mobile,https://blog.naver.com,ecdbcefa-1d73-45ae-8c1a-8fa1bf688c2d,product_list_view,"{""category"": ""toner""}",/products,2025-08-16T04:33:16.521765+09:00
sess_b7ebf3d9-0a2_1888,,google,organic,,mobile,https://www.google.com,ec018125-b732-4d47-9e3c-7a8abc2450c6,session_start,"{""entry_page"": ""/""}",/,2025-08-06T11:56:45.937763+09:00
sess_b7ebf3d9-0a2_1888,,google,organic,,mobile,https://www.google.com,62e6d02e-0611-4530-a2d2-ac8142926888,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-08-06T11:56:48.937763+09:00
sess_b7ebf3d9-0a2_1888,,google,organic,,mobile,https://www.google.com,9ec74e5e-65ce-4c76-851e-04bacb822f74,product_list_view,"{""category"": ""sunscreen""}",/products,2025-08-06T11:57:08.937763+09:00
sess_b7ebf3d9-0a2_1888,,google,organic,,mobile,https://www.google.com,23d72986-423f-46f7-aa0c-5b92a9c0f98d,product_view,"{""product_id"": ""ba41dedf-c188-414d-abc2-8d7c08b312d7"", ""product_name"": ""알로에 수딩 선크림 SPF50+"", ""category"": ""선크림"", ""price"": 28000, ""sale_price"": null}",/products/sunscreen-08,2025-08-06T11:57:57.937763+09:00
sess_5f15ade9-9a6_1889,,instagram,social,brand_awareness,desktop,https://www.instagram.com,0ea2700c-fad5-46c7-8ec4-cb55e87d9092,session_start,"{""entry_page"": ""/""}",/,2025-11-15T12:02:22.655039+09:00
sess_5f15ade9-9a6_1889,,instagram,social,brand_awareness,desktop,https://www.instagram.com,b882d0b5-4a69-44d8-87bf-b379ecc6f89f,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-11-15T12:02:24.655039+09:00
sess_5f15ade9-9a6_1889,,instagram,social,brand_awareness,desktop,https://www.instagram.com,d66dd31d-051a-4d09-b266-f38149f9637a,product_list_view,"{""category"": ""cream""}",/products,2025-11-15T12:02:29.655039+09:00
sess_729115ef-f05_1890,acb15604-0c48-4f8d-80d4-2e3cb5cb406a,youtube,social,influencer_collab,mobile,https://www.youtube.com,9a124ab4-54df-4539-b677-52b1274e7302,session_start,"{""entry_page"": ""/""}",/,2026-02-24T05:03:33.841884+09:00
sess_729115ef-f05_1890,acb15604-0c48-4f8d-80d4-2e3cb5cb406a,youtube,social,influencer_collab,mobile,https://www.youtube.com,367c05c4-bedd-4e7f-bff2-3d4052023caf,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-02-24T05:03:36.841884+09:00
sess_729115ef-f05_1890,acb15604-0c48-4f8d-80d4-2e3cb5cb406a,youtube,social,influencer_collab,mobile,https://www.youtube.com,c5016bd7-3347-49fd-9355-15a6319bd94b,product_list_view,"{""category"": ""cleanser""}",/products,2026-02-24T05:04:01.841884+09:00
sess_729115ef-f05_1890,acb15604-0c48-4f8d-80d4-2e3cb5cb406a,youtube,social,influencer_collab,mobile,https://www.youtube.com,85026991-c0f3-4d27-ad97-b40f0b20719f,product_view,"{""product_id"": ""b2670e53-07e3-47cc-819c-86d9e989698b"", ""product_name"": ""알로에 수분 클렌징 폼"", ""category"": ""클렌저"", ""price"": 19000, ""sale_price"": 15300}",/products/cleanser-06,2026-02-24T05:04:41.841884+09:00
sess_f88ccab3-60f_1891,,google,organic,,desktop,https://www.google.com,bd0d2061-9c6f-4e5a-8ba3-7b3d61bec41d,session_start,"{""entry_page"": ""/""}",/,2025-04-24T20:34:31.203513+09:00
sess_f88ccab3-60f_1891,,google,organic,,desktop,https://www.google.com,0e1123b5-633d-439b-9839-a4c76bb9471b,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-04-24T20:34:34.203513+09:00
sess_f88ccab3-60f_1891,,google,organic,,desktop,https://www.google.com,6bb8461d-215b-4d3e-b9af-70e916c412e4,product_list_view,"{""category"": ""serum""}",/products,2025-04-24T20:34:52.203513+09:00
sess_503e0662-d3e_1892,,naver,organic,,mobile,https://www.naver.com,7c8e7b91-f5d2-43eb-b83c-09be558b034b,session_start,"{""entry_page"": ""/""}",/,2025-06-18T10:49:01.739759+09:00
sess_503e0662-d3e_1892,,naver,organic,,mobile,https://www.naver.com,54ee860b-b16c-45a5-a8fe-5856d47dcde3,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-06-18T10:49:03.739759+09:00
sess_503e0662-d3e_1892,,naver,organic,,mobile,https://www.naver.com,462ce190-5f8f-46db-93f2-bc4c4bdfe714,product_list_view,"{""category"": ""all""}",/products,2025-06-18T10:49:11.739759+09:00
sess_338c0407-585_1893,12c1906d-8b88-4cd9-83e5-501a590894ff,,,,desktop,,458728da-1dc2-4024-b715-4f6fc5e92f85,session_start,"{""entry_page"": ""/""}",/,2026-03-29T18:34:18.084134+09:00
sess_338c0407-585_1893,12c1906d-8b88-4cd9-83e5-501a590894ff,,,,desktop,,10d508c4-0c64-4eb2-b8f3-cbf47993d89e,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-03-29T18:34:19.084134+09:00
sess_4e7d73c4-5a8_1894,f49767ad-a507-493e-beaf-8387514852c2,naver,organic,,mobile,https://www.naver.com,28e0a816-5f24-437d-b2d8-6bb67abec6f7,session_start,"{""entry_page"": ""/""}",/,2025-10-17T14:57:18.432156+09:00
sess_4e7d73c4-5a8_1894,f49767ad-a507-493e-beaf-8387514852c2,naver,organic,,mobile,https://www.naver.com,6c3be748-cb69-4bf5-963c-843387746a42,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-10-17T14:57:21.432156+09:00
sess_4e7d73c4-5a8_1894,f49767ad-a507-493e-beaf-8387514852c2,naver,organic,,mobile,https://www.naver.com,8133c5f6-d2bc-49e6-90e5-d22168e5b897,product_view,"{""product_id"": ""9b487ffb-d090-4b09-be91-da480d044aca"", ""product_name"": ""비타민C 브라이트닝 세럼"", ""category"": ""세럼"", ""price"": 42000, ""sale_price"": null}",/products/serum-02,2025-10-17T14:57:32.432156+09:00
sess_ba87bab8-9aa_1895,487dcf63-04d6-467b-bf82-6a16b411421b,instagram,social,brand_awareness,mobile,https://www.instagram.com,4fdcd2e5-1743-46cc-b78d-6c5f33c679c8,session_start,"{""entry_page"": ""/""}",/,2026-02-05T03:54:46.101988+09:00
sess_ba87bab8-9aa_1895,487dcf63-04d6-467b-bf82-6a16b411421b,instagram,social,brand_awareness,mobile,https://www.instagram.com,a6a7cbe1-b103-4e2e-a023-a9a4a6b52549,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-02-05T03:54:47.101988+09:00
sess_ba87bab8-9aa_1895,487dcf63-04d6-467b-bf82-6a16b411421b,instagram,social,brand_awareness,mobile,https://www.instagram.com,2d07acf8-9dab-472e-b95d-6f7a1a02242b,product_list_view,"{""category"": ""all""}",/products,2026-02-05T03:54:57.101988+09:00
sess_6fdcaa7e-e3f_1896,,google,organic,,tablet,https://www.google.com,037a33c1-5a49-4ad3-a3f1-374ffb75f97c,session_start,"{""entry_page"": ""/""}",/,2025-11-21T22:25:29.415722+09:00
sess_6fdcaa7e-e3f_1896,,google,organic,,tablet,https://www.google.com,08c26d4f-a3a9-4140-8576-20c674185096,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-11-21T22:25:32.415722+09:00
sess_6fdcaa7e-e3f_1896,,google,organic,,tablet,https://www.google.com,70ec02ed-aa0f-4cd1-8c8e-672338e569ad,product_view,"{""product_id"": ""bd04fecb-cdf3-472e-a600-2249ea446e3c"", ""product_name"": ""프로폴리스 글로우 앰플"", ""category"": ""세럼"", ""price"": 42000, ""sale_price"": null}",/products/serum-07,2025-11-21T22:25:51.415722+09:00
sess_6fdcaa7e-e3f_1896,,google,organic,,tablet,https://www.google.com,ee19839a-71a5-451c-bf25-91bca879f903,add_to_cart,"{""product_id"": ""bd04fecb-cdf3-472e-a600-2249ea446e3c"", ""product_name"": ""프로폴리스 글로우 앰플"", ""quantity"": 1, ""price"": 42000}",/products/serum-07,2025-11-21T22:26:26.415722+09:00
sess_6fdcaa7e-e3f_1896,,google,organic,,tablet,https://www.google.com,3824321c-3764-47c7-95b2-f95415d95937,checkout_start,"{""cart_value"": 42000}",/checkout,2025-11-21T22:27:52.415722+09:00
sess_6fdcaa7e-e3f_1896,,google,organic,,tablet,https://www.google.com,230537e4-8786-4bdd-b2e1-c880e935edb9,purchase,"{""product_id"": ""bd04fecb-cdf3-472e-a600-2249ea446e3c"", ""revenue"": 42000}",/order/complete,2025-11-21T22:29:12.415722+09:00
sess_18038cea-636_1897,,kakao,cpc,spring_sale,desktop,https://www.kakao.com,8cb9e548-7fdf-46ce-b3a7-53c11ba3a4b9,session_start,"{""entry_page"": ""/""}",/,2026-01-31T07:49:55.414887+09:00
sess_18038cea-636_1897,,kakao,cpc,spring_sale,desktop,https://www.kakao.com,5d4bcfc9-c5e6-463c-977b-d54096eea541,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-01-31T07:49:58.414887+09:00
sess_18038cea-636_1897,,kakao,cpc,spring_sale,desktop,https://www.kakao.com,c6511dbd-3467-46e2-ade8-18e065bbe14d,product_list_view,"{""category"": ""toner""}",/products,2026-01-31T07:50:19.414887+09:00
sess_18038cea-636_1897,,kakao,cpc,spring_sale,desktop,https://www.kakao.com,f1a7a6ff-621f-41be-90dd-3f115d1a82ba,product_view,"{""product_id"": ""04e16a79-0f5a-4c70-9f0a-9a3795cef656"", ""product_name"": ""알로에 수딩 젤 크림"", ""category"": ""크림"", ""price"": 38000, ""sale_price"": null}",/products/cream-09,2026-01-31T07:50:36.414887+09:00
sess_18038cea-636_1897,,kakao,cpc,spring_sale,desktop,https://www.kakao.com,1da6d855-3930-438b-b200-d042d71e87ef,add_to_cart,"{""product_id"": ""04e16a79-0f5a-4c70-9f0a-9a3795cef656"", ""product_name"": ""알로에 수딩 젤 크림"", ""quantity"": 1, ""price"": 38000}",/products/cream-09,2026-01-31T07:52:30.414887+09:00
sess_18038cea-636_1897,,kakao,cpc,spring_sale,desktop,https://www.kakao.com,05f53251-194c-412d-a73f-e5efb633e51a,checkout_start,"{""cart_value"": 38000}",/checkout,2026-01-31T07:53:18.414887+09:00
sess_18038cea-636_1897,,kakao,cpc,spring_sale,desktop,https://www.kakao.com,04080e19-4c10-4b7b-93a2-90e014b82bbe,purchase,"{""product_id"": ""04e16a79-0f5a-4c70-9f0a-9a3795cef656"", ""revenue"": 38000}",/order/complete,2026-01-31T07:55:07.414887+09:00
sess_adc2ad89-ea4_1898,,naver,organic,,mobile,https://www.naver.com,be3bde03-6567-42ba-aa97-6cc37fdbf07a,session_start,"{""entry_page"": ""/""}",/,2026-01-15T23:41:24.450562+09:00
sess_adc2ad89-ea4_1898,,naver,organic,,mobile,https://www.naver.com,7895a3bf-a988-47f2-92ab-2a90542ae957,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-01-15T23:41:26.450562+09:00
sess_adc2ad89-ea4_1898,,naver,organic,,mobile,https://www.naver.com,065fb685-ed41-42d3-a3e4-7e1f4d5bc6b2,product_list_view,"{""category"": ""cream""}",/products,2026-01-15T23:41:40.450562+09:00
sess_0c63ad5b-b5b_1899,,kakao,cpc,spring_sale,mobile,https://www.kakao.com,d88ae7e1-fb64-4545-a1da-154774816179,session_start,"{""entry_page"": ""/""}",/,2025-09-26T03:51:31.898998+09:00
sess_0c63ad5b-b5b_1899,,kakao,cpc,spring_sale,mobile,https://www.kakao.com,a7740e00-f47a-4599-9415-d1d373d56951,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-09-26T03:51:32.898998+09:00
sess_0c63ad5b-b5b_1899,,kakao,cpc,spring_sale,mobile,https://www.kakao.com,7debdc15-9b2f-456f-888d-eeb517c7fe2f,product_list_view,"{""category"": ""cream""}",/products,2025-09-26T03:51:46.898998+09:00
sess_0c63ad5b-b5b_1899,,kakao,cpc,spring_sale,mobile,https://www.kakao.com,11265331-aacb-4a0a-9241-831764b84b0b,product_view,"{""product_id"": ""198dd8f4-a3c9-4870-afa4-ea27557b9681"", ""product_name"": ""시카 톤업 선크림 SPF50+"", ""category"": ""선크림"", ""price"": 24000, ""sale_price"": null}",/products/sunscreen-02,2025-09-26T03:52:29.898998+09:00
